name,x,y
Praia dos Mouranitos,-8.9292,37.1224
Praia Castelejo,-8.9466,37.1006
Praia da Ponta Ruiva,-8.9644,37.0689
Praia do Areão,-8.8465,38.0081
Sao Torpes,-8.8082,37.9259
Praia da Vieirinha,-8.7986,37.8939
Praia do Burrinho,-8.7962,37.8775
Porto Covo,-8.7943,37.8571
Malhao,-8.8062,37.7867
Cogumelo,-8.7958,37.7212
Praia das Furnas,-8.7862,37.7162
Praia do Brejo Largo,-8.7957,37.6747
Praia de Almograve,-8.8019,37.6522
Praia de Nossa Senhora,-8.7866,37.5303
Zambujeria do Mar,-8.7902,37.5238
Praia dos Alteirinhos,-8.7882,37.5184
Odeceixe,-8.8047,37.443
Carriagem,-8.8268,37.3858
Estoril,-9.3946,38.6994
Praia de Torre,-9.3228,38.6757
Santo Amaro,-9.311,38.6833
Fonte da Telha,-9.199,38.5737
Portinho da Arrabida,-8.9849,38.4692
Praia do Pego,-8.7803,38.2951
Sines,-8.8732,37.9749
Praia da Barra,-8.7632,40.6352
Costa Nova,-8.7543,40.6177
Praia de Mira,-8.8077,40.4562
Buarcos,-8.8812,40.162
Figueira da Foz,-8.8776,40.1475
Cabedelo,-8.8704,40.1306
Praia da Madalena,-8.662,41.1033
Miramar,-8.6596,41.0683
Praia de Paramos,-8.6507,40.9771
Furadouro,-8.6793,40.8725
Torreira,-8.7177,40.757
Praia da Vagueira,-8.7694,40.5651
Praia da Tocha,-8.8446,40.3299
Leirosa,-8.8925,40.0567
Praia Velha,-9.0227,39.7774
São Pedro do Moel,-9.034,39.7571
Pedra do Ouro,-9.048,39.7262
Praia das Paredes,-9.0516,39.7024
Nazare,-9.0856,39.6048
São Martinho do Porto,-9.1441,39.5041
Foz do Arelho,-9.2329,39.4354
Belgas,-9.2678,39.406
Almagreira,-9.3151,39.3793
Lagide,-9.3313,39.3749
Baleal,-9.3323,39.374
Cantinho da Baia,-9.3395,39.3711
Meio da Baia,-9.3549,39.3619
Cerro,-9.3685,39.3634
Molhe Leste,-9.3692,39.3502
Supertubos,-9.3633,39.3417
Consolacao,-9.3605,39.3278
Praia dos Frades,-9.3455,39.3052
Praia Da Areia Branca,-9.337,39.2654
Praia do Porto Novo,-9.3564,39.1785
Praia de Santa Rita,-9.3603,39.1706
Santa Cruz,-9.3834,39.1432
Praia Formosa,-9.3856,39.1317
Praia da Amoreira,-9.3894,39.1267
Praia Azul,-9.3997,39.112
Praia Porto Chão,-9.4119,39.0933
Sao Lourenco,-9.424,39.0132
Coxos,-9.4284,39.001
Cave,-9.4266,38.9964
Ribeira D'Ilhas,-9.424,38.988
Reef,-9.425,38.983
Pedra Branca,-9.424,38.9803
Praia do Sul,-9.4158,38.9587
Praia da Baleia,-9.4175,38.9551
Foz de Lizandro,-9.42,38.945
São Julião,-9.4221,38.9323
Praia da Vide,-9.428,38.9172
Praia da Samarra,-9.435,38.8969
Praia do Magoito,-9.4492,38.8636
Praia da Aguda,-9.4555,38.8519
Praia dos Moleiros,-9.4585,38.847
Praia das Maçás,-9.472,38.8268
Praia do Rodízio,-9.4756,38.821
Praia Pequena,-9.475,38.8197
Praia Grande,-9.4815,38.8155
Praia da Adraga,-9.485,38.8036
Praia da Ursa,-9.4925,38.7902
Praia do Abano,-9.4731,38.7428
Praia Do Guincho,-9.4743,38.7339
Praia da Crismina,-9.4769,38.7261
Praia das Moitas,-9.4098,38.7016
São Pedro do Estoril,-9.3697,38.6935
Parede,-9.3544,38.6853
Carcavelos,-9.3369,38.6787
Praia da Laje,-9.3125,38.6838
Paco de Arcos,-9.2962,38.6891
Praia de Caxias,-9.2796,38.6985
Praia da Cruz Quebrada,-9.2522,38.6995
Cova Do Vapor,-9.2565,38.6645
São Joao da Caparica,-9.2508,38.6564
Marcelino,-9.2467,38.6488
Praia do Barbas,-9.2425,38.6448
Costa da Caparica,-9.2427,38.6404
Castelo,-9.2427,38.6403
Praia da Saude,-9.2299,38.6294
Praia da Cornelia,-9.2275,38.6275
Praia da Rainha,-9.2192,38.616
Praia do Pescador,-9.2149,38.6092
Praia do Rei,-9.2138,38.6057
Lagoa de Albufeira,-9.1848,38.5089
Bicas,-9.2001,38.4538
Sesimbra,-9.0969,38.4413
Praia dos Lagosteiros,-9.2148,38.4236
Praia da Cordoama,-8.9398,37.1102
Zavial,-8.873,37.0452
Moledo,-8.8683,41.8499
Vila Praia de Âncora,-8.8687,41.8071
Afife,-8.8789,41.7793
Viana do Castelo,-8.83,41.665
Sauve Mar,-8.7944,41.5466
Fão,-8.7902,41.5201
Ofir,-8.7964,41.5172
Praia Nova,-8.7881,41.5006
Apulia,-8.7787,41.4825
Agucadoura,-8.7896,41.4324
Póvoa do Varzim,-8.777,41.3847
Vila do Conde,-8.7562,41.3512
Azurara,-8.7412,41.3339
Mindelo,-8.74,41.3116
Praia de Labruge,-8.729,41.2769
Praia do Marreco,-8.724,41.2354
Perafita,-8.7176,41.2204
Leca,-8.7117,41.1898
Matosinhos,-8.6965,41.1722
Luz (Porto),-8.6793,41.1521
Praia de Lavadores,-8.6689,41.1294
Espinho,-8.6506,41.0059
Esmoriz,-8.6605,40.9663
Cortegaca,-8.665,40.94
São Jacinto,-8.7496,40.6702
Nemiña,-9.2647,43.0081
Playa de Traba,-9.0681,43.2034
Malpica,-8.8145,43.3241
Playa de Langosteira,-9.2629,42.9199
Louro,-9.098,42.752
Rio Siera,-9.0379,42.6478
La Lanzada,-8.8799,42.4498
Patos,-8.83,42.1596
Playa Abra,-8.8303,42.1532
Praia América,-8.8167,42.1333
Santa Maria de Oia,-8.8818,41.9998
Praia do Riás,-8.7472,43.2936
Razo,-8.6981,43.2941
Playa de Baldayo,-8.6665,43.3022
Caion,-8.611,43.317
Barrañan,-8.5466,43.3133
Playa de Sabon,-8.5231,43.3377
Praia de Riazor,-8.4115,43.3689
Playa del Orzán,-8.406,43.3718
Playa do Matadeiro,-8.4039,43.3755
Doniños,-8.3206,43.498
San Xorxe,-8.2974,43.535
Praia de Santa Comba,-8.2901,43.5565
Ponzos,-8.2662,43.5579
Campelo,-8.1972,43.6068
Praia da Frouxeira,-8.1731,43.6135
Valdoviño,-8.1581,43.6146
Pantin,-8.1148,43.6413
Playa de Rodo,-8.1136,43.6408
Playa de A Concha,-7.8093,43.7186
San Anton,-7.8022,43.7232
Praia Sarridal,-7.7764,43.7341
Praia de Bares,-7.6762,43.7696
Playa de Esteiro,-7.5615,43.7119
Praia de Peizás,-7.279,43.5884
Foz,-7.24,43.578
San Cosme,-7.1974,43.5632
Reinante,-7.1679,43.5544
Praia das Illas,-7.1386,43.5563
Peñarronda,-6.9961,43.5546
Tapia de Casariego,-6.9539,43.5723
Frejulfe,-6.6775,43.5604
Otur,-6.596,43.555
Playa Barchinas,-6.4596,43.5643
Playa Quintana,-6.4052,43.5572
Playón de Bayas,-6.0439,43.5778
Salinas y Espartal,-5.9666,43.5917
Xago,-5.9223,43.6064
Verdicio,-5.8789,43.6266
Xivares,-5.7172,43.5776
Playa de Poniente,-5.6731,43.5434
San Lorenzo,-5.6523,43.5421
Playa Los Mayanes,-5.6438,43.5451
Playa del Cervigón,-5.6391,43.5483
Playa del Rinconín,-5.639,43.5491
Peñarrubia,-5.6241,43.5525
Playa Centollera,-5.6108,43.5508
Playa De La Ñora,-5.5905,43.5479
Playa España,-5.5296,43.5458
Arenal de Moris,-5.1755,43.4745
Playa Vega,-5.1388,43.4817
Ribadesella,-5.0682,43.4661
Playa de San Antonio del Mar,-4.9281,43.4594
San Antolin,-4.8711,43.4433
Rodiles,-5.3858,43.5358
Playas de Mendia,-4.5575,43.3934
Playa de Meron,-4.3758,43.4039
Gerra,-4.3592,43.3987
Oyambre,-4.3318,43.3945
Playa de Santa Justa,-4.0957,43.4286
Los Locos,-4.048,43.439
Playa de los Caballos,-4.0228,43.4417
Playa de Valdearnas,-3.9789,43.4474
Liencres,-3.9651,43.4517
Playa de la Concha,-3.7791,43.472
Santander (El Sardinero),-3.7787,43.4776
Playa del Camello,-3.7757,43.4695
Playa Los Biquinis,-3.7699,43.4677
Playa de Somo,-3.7513,43.4598
Playa Los Peligros,-3.7773,43.4663
Santa Marina,-3.7333,43.4702
Isla de Santa Marina,-3.7314,43.4697
Langre,-3.6894,43.4768
Playa de Cuberris,-3.6128,43.4993
Playa de Cuarezo,-3.5381,43.4945
Playa de Noja,-3.5013,43.473
El Brusco,-3.4815,43.4842
Berria,-3.468,43.4659
Laredo,-3.4332,43.4186
Playa San Julián,-3.3704,43.4128
La Arena,-3.1184,43.3525
Punta Galea,-3.038,43.37
Ereaga,-3.0132,43.3441
Gorrondatxa,-3.016,43.3802
Playa Barinatxe,-3.0064,43.3832
Sopelana,-3.0015,43.3909
Menakoz,-2.9867,43.397
Plentzia,-2.945,43.414
Bakio,-2.8019,43.4339
Mundaka,-2.6947,43.4086
Laga,-2.658,43.4099
Deba,-2.3531,43.3037
Orrua,-2.2428,43.3044
Roca Puta,-2.2394,43.3078
Zarautz,-2.1708,43.29
Ondarreta,-2.0045,43.3179
Kontxa / La Concha,-1.9881,43.317
San Sebastian,-1.9733,43.3272
Carcans,-1.195,45.083
Lacanau,-1.2025,45.0022
Le Porge,-1.222,44.894
La Jenny,-1.227,44.858
Le Grand Crohot,-1.238,44.799
Le Truc Vert,-1.254,44.716
Le Petit Train,-1.261,44.657
Cap Ferret,-1.265,44.638
Cap Ferret Chenal,-1.258,44.622
La Salie,-1.2579,44.5149
Bicarrosse-Plage,-1.26,44.445
Mimizan-Plage,-1.301,44.216
Lespecier-Plage,-1.311,44.165
Contis-Plage,-1.329,44.093
Cap de l'Homy-Plage,-1.344,44.04
Saint-Girons-Plage,-1.367,43.956
Moliets-Plage,-1.395,43.858
Messanges,-1.4057,43.8162
Vieux Boucau,-1.417,43.794
Les Casernes,-1.435,43.725
Le Penon,-1.44,43.711
Les Bourdaines,-1.441,43.699
Les Estagnots,-1.444,43.686
Les Culs Nuls,-1.4417,43.6822
La Nord,-1.446,43.665
La Graviere,-1.4439,43.6639
La Sud,-1.447,43.66
L'Estacade,-1.446,43.653
Le Prevent,-1.447,43.651
Le Santocha,-1.4472,43.6476
Capbreton,-1.448,43.643
Labenne-Ocean,-1.474,43.6
Ondres-Plage,-1.49,43.578
Tarnos-Plage,-1.504,43.558
La Barre,-1.529,43.527
Les Cavaliers,-1.5258,43.5225
Anglet,-1.5338,43.514
La Madrague,-1.5366,43.512
Les Corsaires  ,-1.5398,43.5072
Marinella,-1.54,43.506
Sables D'or,-1.544,43.502
Le Club,-1.546,43.5
Chambre d'Amour,-1.548,43.496
Le VVF,-1.5485,43.4953
Biarritz,-1.5602,43.4847
La Cote des Basques,-1.569,43.479
Ilbaritz,-1.586,43.455
Erretegia,-1.595,43.445
Bidart,-1.599,43.438
Guethary - Parlementia,-1.61,43.431
Les Alcyons,-1.611,43.427
Avalanche,-1.616,43.428
Guethary,-1.6197,43.4225
Plage de Mayarko,-1.628,43.419
Lafitenia,-1.6283,43.4161
Erromardie,-1.64,43.412
Sainte Barbe,-1.667,43.399
Ciboure Socoa,-1.6794,43.3941
Belharra,-1.749,43.397
Hendaye,-1.764,43.378
Porsmilin,-4.679,48.354
Dalbos,-4.634,48.341
Le Petit Minou,-4.618,48.337
Anse de Pen Hat,-4.623,48.273
Kerloch,-4.56,48.252
Pointe de Dinan,-4.572,48.23
La Palue,-4.562,48.203
Cap de la Chevre,-4.559,48.168
Pors Theolen,-4.673,48.063
Saint Tugen,-4.597,48.012
Baie des Trepasses,-4.711,48.047
Pointe de Lervily,-4.558,48
La Gamelle,-4.547,48.008
Gwendrez,-4.482,47.991
La Torche,-4.3508,47.8408
Les Roches Blanches,-4.362,48.109
Pors ar Vag,-4.306,48.173
Pors Carn,-4.355,47.832
Lesconil,-4.208,47.796
Le Kerou,-3.564,47.767
Guidel,-3.515,47.754
Kaolins,-3.493,47.724
Toulhars,-3.377,47.707
Gavres,-3.3247,47.6937
Etel,-3.208,47.637
Penthièvre,-3.1466,47.584
Cote Sauvage,-3.156,47.521
Plage de la Baule,-2.35,47.2697
Donnant,-3.242,47.326
La Courance,-2.3156,47.2424
L'Ermitage,-2.1638,47.2053
Gohaud   ,-2.1733,47.1612
Noirmoutier,-2.1895,46.9438
St jean de monts,-2.0606,46.7738
Sable Rouis,-2.381,46.706
Cantin,-2.3728,46.7349
Saint Gilles Croix de Vie,-1.942,46.687
La Sauzaie,-1.894,46.636
Les Dunes,-1.858,46.606
Sauveterre,-1.833,46.548
L' Aubraie,-1.824,46.515
Les Sables-D'Olonne,-1.7835,46.4943
Saint-Nicolas,-1.6957,46.4358
Bud Bud,-1.513,46.395
Les Conches,-1.498,46.386
Le Lizay,-1.5163,46.2564
La Pointe du Grignon,-1.5346,46.2019
Gouillaud,-1.3742,46.1673
St-Denis ,-1.3685,46.0394
Chassiron,-1.42,46.049
Les Huttes,-1.407,46.006
Plage des Sables Vigniers,-1.3863,45.9619
La Flotte,-1.3175,46.1873
Les Boulassiers,-1.327,46.02
Les Allassins,-1.266,45.8714
Grand Village,-1.263,45.85
Saint Trojan,-1.26,45.836
La Côte Sauvage,-1.2404,45.7116
Phare de la Coubre,-1.238,45.694
La Grande Cote,-1.1338,45.6593
Pontaillac,-1.054,45.625
Le Verdon,-1.092,45.567
Plage des Nonnes,-0.966,45.561
Soulac,-1.133,45.517
L'Amelie,-1.153,45.485
Le Gurp,-1.156,45.434
Montalivet,-1.162,45.378
Le Pin Sec,-1.17,45.269
Hourtin Plage,-1.176,45.224
Le Crohot des Cavales,-1.1902,45.1147
L'Horizon,-1.2648,44.6384
La Pointe,-1.2456,44.6209
Luc-sur-Mer,-0.3497,49.319
Gold Beach,-0.5319,49.3459
Omaha Beach,-0.8719,49.3684
Utah Beach,-1.1746,49.416
Anse du Brick,-1.489,49.67
Mondrée,-1.4514,49.6931
Plage de Bretteville,-1.533,49.6549
Collignon,-1.569,49.659
Biville,-1.849,49.609
Platte Saline,-2.2125,49.7211
Siouville,-1.851,49.568
Dielette,-1.863,49.559
Sciotot,-1.855,49.503
Le Rozel,-1.852,49.482
Surtainville,-1.8331,49.457
Baubigny,-1.83,49.429
Hatainville ,-1.8267,49.4016
Le Sillon,-2.005,48.67
Longchamps,-2.125,48.641
Cap Frehel,-2.362,48.657
Trestel,-3.3542,48.8242
Trestraou,-3.455,48.817
Locquirec,-3.65,48.699
Dossen,-4.071,48.697
La Mauvaise Greve,-4.088,48.694
Les Amiets,-4.1406,48.6958
Boutrouilles,-4.4022,48.6589
Kerlouan,-4.404,48.66
St Pabu ,-4.6316,48.5788
Lampaul Ploudalmezeau,-4.65,48.57
Penfoul,-4.755,48.534
Le Gouerou,-4.773,48.458
Les Blancs Sablons,-4.77,48.37
Fouesnou,-4.4455,47.9691
Maenporth Beach,-5.0893,50.1253
Swanpool,-5.076,50.14
Falmouth,-5.0667,50.1439
Pendower Beach,-4.9455,50.2042
Pentewan,-4.7799,50.2888
Porthpean,-4.7652,50.3231
Carlyon Beach,-4.7322,50.3363
Par Sands,-4.6966,50.3468
Polkerris,-4.6821,50.3382
Looe,-4.4512,50.3519
Millendreath,-4.4359,50.3609
Seaton Beach,-4.386,50.3639
Downderry,-4.3698,50.3605
Portwrinkle,-4.3159,50.3617
Whitsand Bay,-4.278,50.352
Tregantle,-4.2716,50.3528
Bracklesham Bay,-0.86,50.76
Worthing,-0.3728,50.8068
Brighton - Marina,-0.0923,50.8114
Brighton,-0.1392,50.8182
Brighton West Pier,-0.1455,50.8193
Hove,-0.1704,50.8232
Shoreham,-0.2284,50.8275
Lancing Beach,-0.3238,50.8189
Littlehampton,-0.5331,50.8018
Bognor Regis,-0.6745,50.7813
Selsey Beach,-0.7965,50.7246
East Wittering,-0.876,50.765
West Wittering,-0.9084,50.7739
Hayling Island,-0.9803,50.7798
Southsea,-1.0728,50.7788
Hill Head,-1.2345,50.8163
Calshot,-1.3197,50.8078
Keyhaven,-1.5527,50.7198
Lyme Regis,-2.9343,50.7228
Charmouth,-2.8985,50.7327
Seatown,-2.8239,50.7219
West Bay,-2.7662,50.7106
Hive Beach,-2.7202,50.6951
Cogden,-2.7077,50.6907
West Bexington,-2.6656,50.6752
Chesil Beach,-2.5605,50.6267
Weymouth,-2.4523,50.6112
Bowleaze Cove,-2.4215,50.6364
Portland Harbour,-2.4412,50.5829
The Bill,-2.4584,50.5118
Ringstead Bay,-2.3534,50.6313
Durdle Door,-2.279,50.6216
Lulworth Cove,-2.2469,50.6183
Kimmeridge Bay,-2.133,50.6111
Swanage,-1.9567,50.6133
Sandbanks Beach,-1.9367,50.6885
Poole,-1.9379,50.6963
Branksome Dene Chine,-1.9087,50.7056
Bournemouth,-1.877,50.713
Boscombe,-1.835,50.7175
Southbourne,-1.8012,50.7193
Mudeford Harbour,-1.7433,50.726
Avon Beach,-1.7329,50.7292
Highcliffe,-1.7008,50.7362
Barton on Sea,-1.6563,50.734
Hordle Cliff,-1.6079,50.7246
Milford on Sea,-1.5929,50.7209
Isle of Wight - Freshwater,-1.5122,50.6681
Compton,-1.4786,50.6627
Ventnor,-1.2081,50.5928
Sandown,-1.1677,50.6403
Corblets Bay-Alderney,-2.173,49.73
Fort Le Marchant - Guernsey,-2.5164,49.5079
L'Ancresse Bay-Guernsey,-2.53,49.504
Portinfer-Guernsey,-2.5762,49.4911
North Beach,-2.5284,49.4591
Vazon Bay-Guernsey,-2.615,49.468
Perelle Bay-Guernsey,-2.656,49.462
Plemont-Jersey,-2.23,49.258
Greve de Lecq-Jersey,-2.202,49.248
Les Laveurs,-2.2322,49.23
Watersplash-Jersey,-2.2234,49.2046
Secrets-Jersey,-2.239,49.232
Stinkies-Jersey,-2.251,49.241
Les Brayes-Jersey,-2.227,49.198
St. Brelades-Jersey,-2.196,49.184
La Rocco-Jersey,-2.235,49.198
Petite Port-Jersey,-2.239,49.184
La Mare-Jersey,-2.086,49.169
Greve d'Azette,-2.0846,49.1682
Green Island Beach,-2.0752,49.1633
Anne Port Bay,-2.0221,49.2054
Wembury,-4.086,50.315
Mothecombe,-3.9527,50.3093
Challaborough,-3.9006,50.2847
Bigbury,-3.8934,50.2805
Bantham,-3.8854,50.279
Thurlestone,-3.8621,50.2641
Hope Cove,-3.8593,50.2467
Slapton Sands,-3.6445,50.286
Blackpool Sands,-3.6103,50.3183
Broadsands,-3.5545,50.4071
Goodrington Sands,-3.5586,50.4239
Goodrington Sands,-3.5586,50.4239
Paignton,-3.558,50.438
Preston Beach,-3.5547,50.4425
Teignmouth,-3.49,50.55
Dawlish,-3.4675,50.5752
Torbay,-3.4812,50.4289
Dawlish Warren,-3.4372,50.5998
Exmouth,-3.41,50.61
Sandy Bay,-3.3666,50.6091
Budleigh Salterton,-3.3195,50.6278
Sidmouth (Lyme Bay),-3.2368,50.6756
Branscombe Beach,-3.1294,50.6873
Beer Point,-3.0951,50.6848
Seaton,-3.0694,50.7027
Bucks Mills,-4.3442,50.9902
Westward Ho!,-4.24,51.047
Saunton,-4.2295,51.1139
Croyde,-4.2408,51.1303
Putsborough,-4.2233,51.1511
Combesgate,-4.2143,51.1791
Woolacombe Bay,-4.218,51.172
Hele Bay,-4.0971,51.2116
Combe Martin,-4.0422,51.2085
Lynmouth,-3.8258,51.2347
Minehead,-3.4634,51.2077
Aberavon,-3.8133,51.5861
Sker,-3.7555,51.5194
Rest Bay,-3.728,51.488
Coney Beach,-3.6933,51.4737
Trecco Bay,-3.6846,51.4761
Ogmore Beach,-3.6407,51.4612
Southerndown,-3.609,51.444
The Knap,-3.2977,51.3901
Whitmore Bay,-3.2745,51.3875
Jackson's Bay,-3.263,51.3904
Penarth,-3.1643,51.44
Pembrey,-4.3173,51.6721
Llangennith,-4.2992,51.5928
Rhossili,-4.3012,51.5714
Port Eynon Bay,-4.2026,51.5454
Oxwich Bay,-4.148,51.562
Three Cliffs,-4.1131,51.5681
Hunts Bay,-4.0904,51.5635
Caswell Bay,-4.033,51.565
Langland Bay,-4.0103,51.5653
Swansea Beach,-3.9596,51.6115
Poppit Sands,-4.7055,52.1203
Newport,-4.8429,52.0281
Abereiddy,-5.207,51.9364
Newgale,-5.127,51.848
Whitesands,-5.299,51.896
Broadhaven,-5.108,51.783
Marloes Sands,-5.2128,51.7212
Westdale,-5.1886,51.7082
Freshwater West,-5.0619,51.6561
Broadhaven South,-4.9187,51.6074
Freshwater East,-4.8608,51.646
Manorbier,-4.806,51.642
Tenby - South Beach,-4.694,51.668
Saundersfoot,-4.6919,51.7117
Wiseman's Bridge,-4.6819,51.7219
Pendine,-4.5489,51.7338
Duckpool,-4.5586,50.8757
Sandymouth,-4.561,50.862
Northcott Mouth,-4.5556,50.848
Bude Summerleaze ,-4.5578,50.8356
Bude,-4.5561,50.8333
Widemouth Bay,-4.564,50.792
Crackington Haven,-4.641,50.743
Trebarwith Strand,-4.765,50.646
Polzeath,-4.925,50.577
Daymer Bay,-4.9288,50.5595
Trevone,-4.981,50.547
Harlyn,-4.997,50.543
Constantine,-5.03,50.535
Treyarnon,-5.029,50.528
Porthcothan Bay,-5.0314,50.5116
Mawgan Porth,-5.0387,50.4693
Watergate Bay,-5.0462,50.4447
Whipsiderry,-5.056,50.4327
Porth,-5.0667,50.427
Lusty Glaze,-5.0693,50.4226
Tolcarne,-5.075,50.419
Great Western,-5.079,50.418
Towan,-5.084,50.417
South Fistral Beach,-5.0992,50.4192
North Fistral Beach,-5.0992,50.4192
Crantock,-5.127,50.408
Little Fistral,-5.1,50.4229
Cribbar,-5.103,50.426
Holywell Bay,-5.149,50.394
Perran Sands,-5.155,50.367
Trevaunance Cove,-5.2028,50.3213
Perranporth,-5.1589,50.3483
Porthminster Beach,-5.4746,50.2094
Tresco,-6.334,49.9738
Sennen,-5.6952,50.0823
Porthcurno,-5.6495,50.0427
Gwenver,-5.691,50.09
Penzance,-5.5267,50.1224
Marazion,-5.4836,50.1183
Perranuthnoe,-5.4425,50.1107
Praa Sands,-5.3883,50.1022
Portreath,-5.294,50.263
Gwithian,-5.3994,50.2249
Porthtowan,-5.2464,50.2889
Porthleven,-5.3211,50.0819
Poldhu Cove,-5.2652,50.0332
Mullion Cove,-5.259,50.0144
Kennack Sands,-5.1627,50.0042
Coverack,-5.0965,50.0242
Porthoustock,-5.0637,50.0556
Chapel Porth,-5.2379,50.3023
Godrevy,-5.4036,50.2241
Mexico Towans,-5.4162,50.2088
Hayle Rivermouth,-5.4348,50.2029
Porthkidney Beach,-5.4432,50.1984
Carbis Bay,-5.4647,50.1996
Porthgwidden Beach,-5.4754,50.2173
Porthmeor,-5.4833,50.2167
Ownahincha,-8.994,51.5635
Long Strand (Castlefreke),-8.969,51.5562
Red Strand (Dirk Bay),-8.9268,51.5466
Inchydoney,-8.8598,51.5943
Howes Strand,-8.642,51.6371
Garretstown,-8.5811,51.6429
Inch Beach,-8.1805,51.7944
Whitting Bay,-7.7745,51.9499
Clonea Strand,-7.5402,52.0956
Bunmahon,-7.3689,52.1375
Kilmurren,-7.3196,52.1383
Annestown Bay,-7.2722,52.1386
The Perfect Wave,-7.2706,52.1374
Tramore - Strand,-7.1447,52.1569
Tramore - Incredible Wave,-7.1035,52.1387
Curracloe,-6.3606,52.3883
Cemaes Bay,-4.4669,53.4144
Anglesey (Ynys Môn),-4.5151,53.2204
Porth Trecastell (Cable),-4.4979,53.207
Treath Bychan,-4.2336,53.3408
West Shore Beach,-3.8455,53.3193
Surf Snowdonia,-3.8406,53.1903
Rhosneigr,-4.5311,53.2328
Treaddur bay,-4.6172,53.2785
Aberffraw,-4.462,53.1809
Dinas Dinlle,-4.3375,53.0854
Criccieth,-4.2344,52.9152
Porth Ceiriad,-4.502,52.7942
Harlech to Barmouth,-4.1443,52.787
Barmouth,-4.069,52.726
Fairbourne Beach,-4.0603,52.6968
Tywyn,-4.099,52.578
Borth,-4.054,52.486
Aberystwyth,-4.0858,52.4177
Llangrannog,-4.472,52.161
Aberporth,-4.5462,52.1356
Hells Mouth,-4.5886,52.8217
Porth Nefyn,-4.5216,52.9395
Aberdaron,-4.712,52.802
Whistling Sands (Porth Oer),-4.7227,52.8359
Rhos-on-Sea,-3.7372,53.3114
Labrax,-5.1643,54.893
The Ayre,-4.4136,54.4069
Laxey Beach,-4.392,54.2242
Peel Beach,-4.6953,54.2248
Gansey,-4.7283,54.0832
Isle of Man,-4.6967,54.0755
S*** Pipe,-4.731,54.07
drivers,-4.7335,54.0681
The Edge,-4.7348,54.0669
The Point,-4.7368,54.0667
Barrel Rock,-4.7404,54.0661
Port Erin,-4.7601,54.0862
Castletown,-4.6311,54.0755
St Bees,-3.6065,54.4903
Silecroft,-3.3514,54.2167
Earnse Bay,-3.2761,54.117
Rossall Point,-3.0408,53.9246
Blackpool South,-3.0592,53.7946
Fleetwood Beach,-3.0116,53.9293
Leasowe Bay,-3.094,53.4251
Helen's Bay,-5.7363,54.6734
Newcastle,-5.8866,54.2082
Bangor,-5.6408,54.6681
Clogherhead,-6.2183,53.7909
Balbriggan,-6.18,53.6136
Rush North Beach,-6.0829,53.5253
Rush South Beach,-6.095,53.5163
Donabate beach,-6.1201,53.4739
Velvet Strand,-6.1206,53.4214
Sutton Strand,-6.1186,53.3881
Dublin Area,-6.1449,53.3681
Sandymount Strand,-6.2,53.3322
Merrion Strand,-6.1944,53.3169
Forty Foot,-6.1136,53.2896
Whiterock,-6.1065,53.2659
Bray,-6.0951,53.2018
Leamore Strand,-6.0364,53.0789
Magheramore Beach,-6.0196,52.9305
Brittas Bay,-6.0559,52.8821
Benone Strand,-6.8395,55.168
Portstewart Strand,-6.7466,55.1697
Portrush,-6.6615,55.1996
Portrush East Strand,-6.6443,55.2057
White Rocks,-6.6123,55.2069
Portballintrae,-6.5343,55.2209
North Malin,-7.3059,55.3686
Culdaff,-7.1469,55.2945
Pollan Bay,-7.3499,55.3428
Tullagh Bay,-7.4463,55.2823
Leenan Beach,-7.5193,55.2413
Dunree Bay,-7.5425,55.2024
Ballyhiernan Bay,-7.7042,55.2509
Rosapenna,-7.8261,55.1791
Dooey Beach,-8.3869,54.8705
Ballinreavy Strand,-8.5062,54.8026
Malinmore,-8.7856,54.6794
Trawalua Strand,-8.4769,54.4376
Tullan Strand,-8.2719,54.5059
Ballyheirnan Bay,-7.704,55.25
Dunfanaghy,-7.951,55.187
Magheraroarty Beach,-8.1547,55.1558
Rossnowlagh,-8.2152,54.5582
Bundoran,-8.2926,54.4796
Tullaghan Right,-8.333,54.474
Tullaghan Left,-8.342,54.472
Mullaghmore Strand,-8.435,54.4589
Streedagh Strand,-8.5355,54.4124
Mullaghmore Head,-8.454,54.478
Ardtermon Strand,-8.6363,54.335
Strandhill,-8.6017,54.2713
Dunmoran,-8.729,54.266
Yellow Strand,-8.6598,54.343
Easkey Right,-8.9481,54.2961
Easkey,-8.9652,54.2947
Pollacheeny Harbour,-9.0677,54.2739
Kilcummin Harbour,-9.2237,54.2852
Enniscrone,-9.106,54.219
Lackan Bay / Kilcummin,-9.2455,54.2869
Carramore,-9.5598,53.8654
Westport ,-9.5522,53.8021
Fanore Beach,-9.2906,53.119
Bertra Beach (Murrisk),-9.6589,53.7909
Oldhead,-9.7635,53.7769
Carrowmore ,-9.8261,53.77
Roonagh Pier,-9.9058,53.7629
Clare Island,-9.9515,53.8012
Achill Island,-10.0511,53.9634
Dugort,-9.9914,54.014
Keel Beach,-10.071,53.969
Carrowinskey,-9.901,53.733
Inishturk,-10.0902,53.7049
Carrowniskey,-9.8963,53.7262
Dooagh Strand,-10.1273,53.9727
Keem Strand,-10.1913,53.968
Annagh Strand,-10.1372,54.0009
Gubnahardia Strand,-9.9777,54.0248
Elly Bay West,-10.1044,54.1599
Belderra Strand,-10.064,54.2111
Dooniver,-9.9351,54.002
Crab Island,-9.4131,53.0158
